replica,x,y
2,8660.651,18147.074
2,3566.9333,15436.666
2,12972.795,12170.304
2,15786.584,11536.061
2,5649.0063,5709.5063
2,13773.698,12747.798
2,7657.4575,8870.755
2,9291.358,2267.6711
2,2958.1255,4863.557
2,17628.111,8000.8496
2,1960.4431,7097.3613
2,12674.926,10846.027
2,8927.75,8223.214
2,12026.981,15372.37
2,17481.074,6191.2676
2,15761.995,9539.818
2,13706.68,12756.125
2,6630.7964,4107.0537
2,5090.0356,12622.498
2,1876.0947,4899.418
2,6838.4346,7164.08
2,16147.363,7060.7827
2,12949.793,14895.041
2,14493.003,10391.774
2,5086.8745,14066.712
2,13357.257,4588.439
2,3286.9646,6067.384
2,4556.593,2947.2537
2,5194.8813,17381.363
2,6473.2593,13330.583
2,15196.089,8555.731
2,3781.8352,3031.3386
2,11828.142,15919.92
2,13826.664,5631.2827
2,5391.111,14813.944
2,12699.79,16371.814
2,5279.121,13069.752
2,15487.549,14272.8955
2,11765.171,11480.657
2,2217.608,15868.978
2,1278.3204,16752.62
2,5064.003,8872.349
2,6774.947,15730.552
2,15172.002,11433.799
2,4031.2517,15027.225
2,5444.896,1891.7423
2,16919.441,16825.426
2,2012.8369,7572.298
2,4841.2437,14638.007
2,12492.876,10268.878
2,13943.878,14245.954
2,3426.0862,5499.1533
2,1833.5199,17340.896
2,7145.411,5918.9233
2,3454.2805,3964.4265
2,7164.3745,10577.959
2,3549.554,13649.61
2,5411.4424,6687.2134
2,13526.162,8277.8
2,14872.303,9845.796
2,16673.455,5690.953
2,15898.396,14263.419
2,13570.722,9984.721
2,16835.963,14906.872
2,14362.145,9406.833
2,2661.4678,2880.7185
2,2666.631,6325.3247
2,13360.8955,9766.997
2,16275.634,14367.805
2,12539.274,14134.485
2,13908.819,5990.1475
2,13931.66,13516.878
2,7019.9844,19029.352
2,5453.0576,1291.5111
2,6437.0283,9369.089
2,6131.811,4639.018
2,2977.7883,6164.9414
2,13695.824,16547.715
2,13233.567,14390.003
2,4323.396,4138.722
2,2024.5255,12233.769
2,9032.525,6141.38
2,6316.58,15395.958
2,2775.8499,13052.352
2,8368.336,6635.5396
2,13424.622,9782.512
2,12886.9,12373.1875
2,4343.731,3360.191
2,5126.485,13407.935
2,14804.62,6957.069
2,7778.271,17000.598
2,11467.33,5078.0806
2,14185.579,15843.502
2,9699.395,16746.553
2,14927.982,15262.716
2,4182.285,15842.859
2,9107.417,14048.413
2,5956.467,19066.15
2,14356.279,11923.243
2,11627.228,9371.251
2,14238.322,10864.595
2,17621.363,7188.4453
2,5433.64,7655.664
2,11454.828,12506.702
2,5302.3496,17739.93
2,12432.324,4476.0474
2,6096.051,7516.641
2,17852.303,13703.698
2,7583.3584,4097.163
2,14323.125,13498.281
2,5604.6934,2929.1567
2,3908.1394,15466.491
2,4689.773,7590.5005
2,18964.041,15789.384
2,4206.8794,10316.158
2,11666.306,6760.806
2,4105.983,3409.6301
2,15535.793,6827.9854
2,1472.7759,20000.0
2,4304.304,14896.681
2,7699.5737,5532.4233
2,17074.357,4612.5024
2,1457.8954,1508.6705
2,15018.484,7257.0635
2,15316.818,13889.917
2,5175.0303,5344.577
2,5441.3706,6750.4487
2,6030.0205,4536.2275
2,14621.457,6861.586
2,14535.246,8089.5303
2,6014.188,18974.615
2,17171.127,10560.509
2,13207.541,11832.228
2,14844.463,14585.781
2,5328.644,15956.933
2,17096.451,11513.313
2,5193.4155,15447.859
2,6998.5205,17478.895
2,8212.59,17103.297
2,14609.442,13521.126
2,16864.781,12581.369
2,5808.9097,3223.917
2,4643.6924,6544.372
2,16434.127,11397.537
2,4245.9277,7761.3325
2,7723.9067,4760.2554
2,2737.9294,6377.4175
2,16812.123,13175.677
2,7188.976,14546.28
2,6259.7573,13261.698
2,15389.131,9008.773
2,2102.4058,4027.166
2,17138.697,12454.081
2,13828.722,12075.293
2,10517.218,2873.034
2,14067.194,7394.958
2,12314.847,7699.9736
2,13128.034,9285.69
2,12528.315,8797.5625
2,3401.3855,5208.3687
2,16026.6,11502.32
2,6165.3857,15841.466
2,4049.9187,12124.915
2,4148.916,14606.896
2,6124.7666,2497.1567
2,16131.438,10581.799
2,4860.945,8147.558
2,4967.168,15958.5
2,13520.881,15132.323
2,15890.18,5878.675
2,15307.836,11829.269
2,14841.338,5408.783
2,13007.808,5849.9165
2,7163.323,13280.507
2,16718.852,15903.597
3,10000.0,10000.0
3,3751.221,7801.39
3,15464.648,12821.1
3,17958.307,15022.851
3,4657.9385,11645.368
3,16284.997,8728.671
3,8837.346,14874.6045
3,11926.015,10921.155
3,10157.612,5390.697
3,15815.9795,15114.776
3,15040.869,12003.387
3,2904.9065,6797.697
3,17662.824,11637.968
3,2314.947,13823.121
3,2664.8755,16448.111
3,14442.855,8824.3955
3,15418.636,3146.797
3,4911.606,1369.742
3,8358.523,5337.796
3,5642.5444,13651.954
3,18231.348,11005.827
3,17503.69,7277.0337
3,14825.506,12248.049
3,17862.549,4011.4216
3,14751.068,11356.902
3,4601.7754,4285.794
3,6345.437,3583.9875
3,2516.7747,5298.308
3,3365.0723,16339.029
3,3252.9604,16853.377
3,17382.562,5697.3994
3,13679.434,7850.958
3,12874.033,8050.91
3,5547.6636,15523.746
3,2414.0981,15489.653
3,5923.4688,11824.574
3,13623.189,9378.2705
3,17511.127,12032.261
3,12002.692,5354.611
3,250.88754,6433.937
3,4959.681,7426.343
3,13298.05,10793.784
3,16612.307,18585.736
3,3783.5493,12995.916
3,14605.527,10908.234
3,15932.886,9904.865
3,13045.084,11356.876
3,5424.2246,14586.162
3,15102.378,3993.7302
3,15412.662,10717.278
3,6542.1763,18278.902
3,7651.248,8644.233
3,2211.7952,6809.6167
3,4229.478,14379.822
3,5603.818,14030.117
3,3445.325,14060.91
3,15558.635,8898.351
3,2449.4417,14317.348
3,7289.465,9098.03
3,11391.791,9277.014
3,15392.065,14048.022
3,1057.7672,14502.771
3,8779.6045,17207.797
3,15311.599,6686.619
3,3247.9585,1504.3854
3,14166.581,6355.412
3,15274.294,12777.275
3,13295.574,8454.163
3,17851.775,2721.2898
3,3691.3694,13665.712
3,17194.422,13739.811
3,5964.296,14274.49
3,4232.434,5279.7847
3,8518.762,11687.57
3,4723.7847,5585.4487
3,4604.243,14391.5205
3,4333.9766,2175.8804
3,13702.35,14977.345
3,12514.632,11132.102
3,6312.1616,5072.7983
3,3410.977,16339.292
3,5442.221,14790.07
3,5734.4604,4140.1074
3,3482.545,19706.133
3,13794.008,7247.912
3,6450.1963,3942.1445
3,13471.859,5175.5674
3,13935.159,14103.659
3,17423.793,13267.23
3,7531.2134,2659.9502
3,9566.938,7572.758
3,16156.116,11869.931
3,4565.0947,18113.396
3,1503.3784,2521.1616
3,17348.238,6633.224
3,17802.916,8493.925
3,11955.768,6614.8184
3,3513.48,18672.41
3,4750.2075,13366.541
3,3923.6555,3120.901
3,2314.8555,14207.936
3,3768.973,4673.2095
3,18668.62,9954.222
3,2929.9033,2429.3499
3,11312.479,12138.204
3,17123.852,10586.757
3,14576.597,12520.985
3,5292.545,4639.455
3,14452.513,9402.103
3,14463.011,10102.211
3,3805.9775,13146.106
3,14208.203,9361.722
3,4801.447,14153.267
3,4557.6284,12348.05
3,10570.145,14506.477
3,5511.8467,17214.383
3,5892.6274,1930.1744
3,18055.227,12211.36
3,15841.116,6987.533
3,5633.7803,15208.171
3,16607.053,16529.314
3,14853.284,4823.383
3,11623.169,6386.95
3,16678.639,12493.547
3,3512.2773,3396.8015
3,12516.035,6624.113
3,1193.691,13643.034
3,12951.548,4289.2666
3,16299.854,5190.4946
3,14279.0205,6116.4604
3,3648.1357,5193.8457
3,5594.672,3865.5225
3,16026.475,11325.171
3,2626.1365,7632.7275
3,16242.896,13001.748
3,4422.78,3012.2747
3,16685.328,13615.185
3,17341.354,9283.699
3,16361.369,15391.25
3,18812.861,9492.184
3,4702.0645,4296.798
3,18775.605,5658.016
3,3739.981,16859.24
3,6260.5303,16271.558
3,4438.805,1261.9563
3,16396.422,6035.192
3,16273.313,14110.777
3,7600.086,11828.357
3,14355.468,9184.725
3,4464.8154,0.0
3,17286.287,11686.343
3,3787.0242,15494.669
3,14576.823,12653.251
3,12725.055,10922.986
3,17316.994,13408.926
3,7002.4233,14781.152
3,6477.423,14611.7295
3,16545.697,10892.823
3,15254.115,9069.491
3,19622.951,6423.117
3,12587.048,4011.7205
3,7033.663,14606.264
3,15349.3955,3131.7954
3,13879.077,14390.391
3,5875.3027,14076.916
3,3299.618,13288.145
3,10987.352,3589.4446
3,7289.339,2965.2385
3,6428.6924,2839.1343
3,6058.9297,4981.39
3,14778.624,17485.936
3,4747.149,13479.876
3,12685.683,9166.984
3,18505.094,8499.059
3,19102.562,11964.869
3,16367.563,13000.436
3,3132.2473,6227.1104
3,6431.031,12805.329
3,2689.424,15742.31
3,16136.126,8111.906
3,13186.769,1564.819
3,3783.102,15843.083
3,2137.6445,6870.8516
3,11485.844,11764.3
3,1698.6444,17154.662
3,13276.155,12249.692
3,18283.03,7754.0327
3,3578.532,16342.407
3,17278.574,10416.212
3,5178.55,5370.817
3,14431.376,7605.222
3,4801.5874,14337.514
3,3728.1372,5334.1973
3,3141.146,3349.3413
3,5929.58,14340.896
4,10000.0,10000.0
4,8918.997,12774.036
4,17076.584,11327.952
4,14759.786,9859.337
4,8756.594,11666.654
4,7507.3438,16523.744
4,5138.045,15603.666
4,7483.0566,11292.728
4,16624.494,10069.486
4,3965.5288,14553.738
4,16751.096,12028.866
4,14085.668,13408.213
4,15906.347,11373.867
4,6138.5586,13729.624
4,15165.781,11622.038
4,14748.193,11078.907
4,15756.121,8925.009
4,15774.667,8987.477
4,3205.6106,10793.201
4,14057.375,6636.37
4,16627.055,13643.201
4,14395.986,9984.081
4,4673.582,6453.323
4,13673.143,9545.665
4,10754.513,11528.113
4,4752.3604,15140.3955
4,15884.881,14971.411
4,14603.884,6893.38
4,7300.107,15360.58
4,14112.3,11543.006
4,15244.231,6388.567
4,12836.737,4109.159
4,4349.902,5269.4175
4,1685.845,17157.94
4,13586.132,18104.707
4,6413.754,3924.4866
4,17893.465,9531.727
4,2331.1858,15719.726
4,14400.48,7382.962
4,3958.7883,12964.8545
4,17776.162,10967.426
4,16063.527,5242.4663
4,4250.172,15715.026
4,13977.155,11766.317
4,12084.442,8025.153
4,14413.13,9493.817
4,15256.808,13486.196
4,15790.809,5546.348
4,6694.8823,15371.178
4,14123.955,4358.8906
4,6438.301,12538.584
4,14525.41,14427.453
4,5947.895,7608.6284
4,13620.486,4031.8435
4,17733.379,11135.567
4,3443.3608,18750.1
4,3843.954,6340.7847
4,12010.804,10826.732
4,15703.357,14154.989
4,14152.75,9245.529
4,8105.5415,4094.348
4,6580.4736,16882.443
4,16096.176,13263.732
4,5897.3267,17498.04
4,5902.89,2521.432
4,7101.366,4637.4155
4,11068.765,5506.711
4,14101.908,13328.15
4,8323.056,5873.0176
4,17500.246,10872.392
4,946.87256,15966.024
4,13105.959,10655.915
4,14171.828,13414.29
4,9310.15,5239.3765
4,8170.4873,5911.159
4,6701.328,15526.627
4,15075.775,12598.008
4,17775.686,10855.142
4,20000.0,8322.597
4,8675.815,2769.308
4,15724.102,8733.605
4,14055.89,12008.218
4,6172.5396,16363.133
4,8856.693,14903.775
4,18320.652,10558.709
4,16480.643,6651.8174
4,15168.426,8742.431
4,6106.7764,11609.171
4,15943.878,6578.5054
4,15279.174,11159.736
4,19427.916,11277.939
4,15261.819,11646.815
4,17272.973,14185.597
4,17607.879,8770.59
4,5895.081,694.3496
4,2612.2412,15136.399
4,4178.0527,16814.191
4,16045.667,11853.666
4,5133.5444,6209.208
4,19424.406,11201.501
4,259.08536,15312.112
4,1605.9482,6925.687
4,7822.253,4582.9434
4,4542.17,16473.762
4,5214.572,8374.289
4,13000.768,4274.8755
4,4103.1987,6458.652
4,14358.019,6351.988
4,13934.496,9824.288
4,1426.0023,7645.513
4,14484.747,11495.307
4,14725.933,7812.9775
4,6286.9385,7688.116
4,3696.9036,4586.118
4,17663.307,8132.469
4,19104.814,7029.7925
4,18723.578,12565.719
4,5228.045,13504.428
4,17126.002,12727.7
4,7187.633,16563.303
4,4856.6846,5603.665
4,2012.8245,14437.81
4,13945.644,11896.339
4,3884.7412,5855.849
4,4477.588,15257.367
4,15015.542,11161.493
4,3912.2217,14000.427
4,12699.756,6044.3647
4,12892.252,6899.7144
4,5523.068,6860.2803
4,4310.7207,7828.591
4,18334.738,13773.877
4,1686.032,17471.557
4,1854.2083,852.5082
4,13458.798,5753.07
4,17072.562,15868.978
4,7592.122,16902.656
4,4285.932,13310.222
4,908.739,8779.929
4,2771.7715,4754.7627
4,4314.6694,12766.6
4,2139.1858,11065.456
4,4197.416,5180.0776
4,7837.074,1849.3047
4,5455.4062,16143.174
4,16926.57,13948.568
4,13252.109,14602.705
4,2607.5461,4659.077
4,5395.413,6120.858
4,6360.51,7484.0503
4,15628.677,9151.011
4,12718.3,11731.139
4,11596.1,12208.936
4,4037.0488,16007.087
4,7405.2847,13961.443
4,8344.471,14039.985
4,15435.553,4127.3687
4,16691.5,7956.399
4,4950.6987,9021.46
4,5306.0713,14174.659
4,5637.931,6089.2715
4,5465.278,15127.214
4,15389.637,6831.27
4,7977.7466,15060.162
4,4652.1753,4897.0923
4,15793.492,16981.605
4,403.32108,8706.929
4,14605.262,9415.046
4,5824.294,3830.3745
4,3631.3105,14666.423
4,3798.6555,14415.774
4,6981.0977,16254.975
4,15167.4795,14531.835
4,5186.9834,4264.079
4,5836.235,10863.96
4,14250.473,10691.263
4,17959.871,14049.212
4,3480.517,14560.449
4,13557.203,14192.666
4,18798.213,6271.9077
4,16394.004,12184.296
4,3737.9841,7056.8706
4,20000.0,7711.252
4,12693.674,8023.442
4,2555.6272,19033.885
4,13792.824,9140.74
4,13557.295,5427.1235
4,14939.594,10460.223
4,15217.501,0.0
4,16195.752,8365.305
4,7833.9277,14777.291
4,15438.712,6662.7925
4,17143.322,13133.493
4,6536.68,16654.938
4,17609.834,13985.623
4,13594.907,12276.61
4,15485.461,15015.211
4,15576.561,8335.564
4,14791.62,10752.042
4,14559.672,11516.877
4,12317.308,11240.788
4,9280.501,7977.4595
4,18424.19,13262.65
4,13803.884,14285.777
4,5392.213,14106.549
4,5789.782,14521.335
4,13031.338,10152.816
4,4168.1885,16307.414
4,12885.639,9258.634
4,14324.356,9756.095
4,14487.361,15316.764
4,17944.406,9399.077
4,18028.297,4962.402
4,17918.232,9509.374
4,18039.615,14782.742
4,12628.576,6080.0923
4,12650.21,11197.614
4,17225.668,9615.547
4,5750.6567,4316.1157
4,4751.0825,16109.884
4,4449.5933,14973.261
4,1332.5656,18652.928
4,9273.034,5467.467
4,20000.0,5563.0903
4,8680.842,6871.6807
4,7608.758,13416.609
4,16003.96,4714.4795
4,16011.768,6048.6514
4,16550.307,15062.032
4,2987.7568,4768.501
5,10000.0,10000.0
5,14596.263,13629.232
5,209.19041,13096.483
5,13909.557,10770.52
5,14710.01,12360.435
5,18972.4,5404.6807
5,14998.108,9897.477
5,787.02826,3698.0083
5,15229.404,10709.464
5,3435.3328,2974.187
5,2667.6392,6168.0405
5,12448.44,4428.6465
5,13382.949,11469.983
5,11778.284,9163.266
5,19256.465,4190.7764
5,821.0882,14243.12
5,2387.9622,16387.72
5,5439.8013,5636.3613
5,16099.811,11658.248
5,1006.0297,2823.4492
5,17158.934,8050.1245
5,15242.9795,5434.357
5,6270.957,13084.011
5,12495.302,10188.694
5,15750.379,10848.171
5,11745.965,15876.271
5,8474.776,7057.0513
5,6014.904,13649.891
5,15848.55,9910.842
5,7568.135,15588.653
5,12000.485,10269.302
5,2655.2273,14845.891
5,5073.1567,13439.691
5,5467.284,6920.72
5,14530.964,11797.598
5,4011.1152,2821.557
5,4873.2036,13381.3125
5,15109.886,9451.613
5,5368.782,7093.844
5,4372.62,5150.3887
5,13277.209,13160.221
5,5871.388,12549.209
5,7532.4253,12259.943
5,3699.7148,16308.272
5,4837.2544,15765.789
5,1342.2075,12627.249
5,14832.566,10024.591
5,18436.723,11915.392
5,6499.443,1075.8936
5,5782.0654,8721.568
5,11076.902,4740.3643
5,14380.704,11538.749
5,13610.531,12740.411
5,11387.689,14680.256
5,3860.1018,4671.0117
5,4901.527,13038.535
5,1805.1548,1737.785
5,1861.4479,6430.3506
5,3051.6628,12292.007
5,4993.014,2293.8918
5,5613.654,4914.6196
5,15425.609,5545.155
5,11129.322,13897.567
5,628.4691,14921.096
5,11041.719,10234.834
5,6316.1475,15023.108
5,14938.1875,5860.96
5,13704.286,9185.354
5,16796.664,8536.904
5,4704.0386,3173.6802
5,3685.7856,4118.21
5,10101.929,13024.717
5,3503.3245,13074.94
5,8505.26,15984.17
5,4945.042,4510.0874
5,14768.682,15718.519
5,15723.682,13539.527
5,3345.2847,13509.837
5,5256.1777,14373.605
5,16125.921,12061.704
5,8491.236,15210.948
5,17348.799,9708.398
5,1809.7542,11775.48
5,4772.485,7781.497
5,2735.6716,5478.622
5,14281.651,9983.193
5,6544.225,2102.8882
5,2140.9797,7020.232
5,5908.355,16826.203
5,8603.031,16621.047
5,14916.804,9003.082
5,12583.097,2591.0537
5,15563.35,7482.4907
5,2431.4583,2928.6099
5,16734.434,11543.846
5,2800.2332,14651.955
5,7523.5454,15894.67
5,13701.494,11320.633
5,669.49097,3317.4683
5,14838.044,16632.918
5,5273.921,16132.669
5,16847.717,10513.924
5,3122.3118,13674.543
5,4759.8384,6275.018
5,17654.238,10215.811
5,13609.225,8729.564
5,3345.1904,12598.802
5,5099.207,8160.1924
