tiempo_s,u_rel
48427,0.23278688524590163
48428,0.23278688524590163
48429,0.23278688524590163
48430,0.23278688524590163
48431,0.23278688524590163
48432,0.23278688524590163
48433,0.23278688524590163
48434,0.23278688524590163
48435,0.23278688524590163
48436,0.23278688524590163
48437,0.23278688524590163
48438,0.23278688524590163
48439,0.23278688524590163
48440,0.23278688524590163
48441,0.23278688524590163
48442,0.23278688524590163
48443,0.23278688524590163
48444,0.23278688524590163
48445,0.23278688524590163
48446,0.23278688524590163
48447,0.23278688524590163
48448,0.23278688524590163
48449,0.23278688524590163
48450,0.23278688524590163
48451,0.23278688524590163
48452,0.23278688524590163
48453,0.23278688524590163
48454,0.23278688524590163
48455,0.23278688524590163
48456,0.23278688524590163
48457,0.23278688524590163
48458,0.23278688524590163
48459,0.23278688524590163
48460,0.23278688524590163
48461,0.23278688524590163
48462,0.23278688524590163
48463,0.23278688524590163
48464,0.23278688524590163
48465,0.23278688524590163
48466,0.23278688524590163
48467,0.23278688524590163
48468,0.23278688524590163
48469,0.23278688524590163
48470,0.23278688524590163
48471,0.23278688524590163
48472,0.23278688524590163
48473,0.23278688524590163
48474,0.23278688524590163
48475,0.23278688524590163
48476,0.23278688524590163
48477,0.23278688524590163
48478,0.23278688524590163
48479,0.23278688524590163
48480,0.23278688524590163
48481,0.23278688524590163
48482,0.23278688524590163
48483,0.23278688524590163
48484,0.23278688524590163
48485,0.23278688524590163
48486,0.23278688524590163
48487,0.23278688524590163
48488,0.23278688524590163
48489,0.23278688524590163
48490,0.23278688524590163
48491,0.23278688524590163
48492,0.23278688524590163
48493,0.23278688524590163
48494,0.23278688524590163
48495,0.23934426229508196
48496,0.23934426229508196
48497,0.23934426229508196
48498,0.23934426229508196
48499,0.23934426229508196
48500,0.23934426229508196
48501,0.23934426229508196
48502,0.23934426229508196
48503,0.23934426229508196
48504,0.23934426229508196
48505,0.23934426229508196
48506,0.23934426229508196
48507,0.23934426229508196
48508,0.23934426229508196
48509,0.23934426229508196
48510,0.23934426229508196
48511,0.23934426229508196
48512,0.23934426229508196
48513,0.23934426229508196
48514,0.23934426229508196
48515,0.23934426229508196
48516,0.23934426229508196
48517,0.23934426229508196
48518,0.23934426229508196
48519,0.23934426229508196
48520,0.23934426229508196
48521,0.23934426229508196
48522,0.23934426229508196
48523,0.23934426229508196
48524,0.23934426229508196
48525,0.23934426229508196
48526,0.23934426229508196
48527,0.23934426229508196
48528,0.23934426229508196
48529,0.23934426229508196
48530,0.23934426229508196
48531,0.23934426229508196
48532,0.23934426229508196
48533,0.23934426229508196
48534,0.23934426229508196
48535,0.23934426229508196
48536,0.23934426229508196
48537,0.23934426229508196
48538,0.23934426229508196
48539,0.23934426229508196
48540,0.23934426229508196
48541,0.23934426229508196
48542,0.23934426229508196
48543,0.23934426229508196
48544,0.23934426229508196
48545,0.23934426229508196
48546,0.23934426229508196
48547,0.23934426229508196
48548,0.23934426229508196
48549,0.23934426229508196
48550,0.23934426229508196
48551,0.23934426229508196
48552,0.2459016393442623
48553,0.2459016393442623
48554,0.2459016393442623
48555,0.2459016393442623
48556,0.2459016393442623
48557,0.2459016393442623
48558,0.2459016393442623
48559,0.2459016393442623
48560,0.2459016393442623
48561,0.2459016393442623
48562,0.2459016393442623
48563,0.2459016393442623
48564,0.2459016393442623
48565,0.2459016393442623
48566,0.2459016393442623
48567,0.2459016393442623
48568,0.2459016393442623
48569,0.2459016393442623
48570,0.2459016393442623
48571,0.2459016393442623
48572,0.2459016393442623
48573,0.2459016393442623
48574,0.2459016393442623
48575,0.2459016393442623
48576,0.2459016393442623
48577,0.2459016393442623
48578,0.2459016393442623
48579,0.2459016393442623
48580,0.2459016393442623
48581,0.2459016393442623
48582,0.2459016393442623
48583,0.2459016393442623
48584,0.2459016393442623
48585,0.2459016393442623
48586,0.2459016393442623
48587,0.2459016393442623
48588,0.2459016393442623
48589,0.2459016393442623
48590,0.2459016393442623
48591,0.2459016393442623
48592,0.2459016393442623
48593,0.2459016393442623
48594,0.2459016393442623
48595,0.2459016393442623
48596,0.2459016393442623
48597,0.2459016393442623
48598,0.2459016393442623
48599,0.2459016393442623
48600,0.2459016393442623
48601,0.2459016393442623
48602,0.2459016393442623
48603,0.2459016393442623
48604,0.2459016393442623
48605,0.24918032786885247
48606,0.24918032786885247
48607,0.24918032786885247
48608,0.24918032786885247
48609,0.24918032786885247
48610,0.24918032786885247
48611,0.24918032786885247
48612,0.24918032786885247
48613,0.24918032786885247
48614,0.24918032786885247
48615,0.24918032786885247
48616,0.24918032786885247
48617,0.24918032786885247
48618,0.24918032786885247
48619,0.24918032786885247
48620,0.24918032786885247
48621,0.24918032786885247
48622,0.24918032786885247
48623,0.24918032786885247
48624,0.24918032786885247
48625,0.24918032786885247
48626,0.24918032786885247
48627,0.24918032786885247
48628,0.24918032786885247
48629,0.24918032786885247
48630,0.24918032786885247
48631,0.24918032786885247
48632,0.24918032786885247
48633,0.24918032786885247
48634,0.24918032786885247
48635,0.24918032786885247
48636,0.24918032786885247
48637,0.24918032786885247
48638,0.24918032786885247
48639,0.24918032786885247
48640,0.24918032786885247
48641,0.24918032786885247
48642,0.24918032786885247
48643,0.24918032786885247
48644,0.24918032786885247
48645,0.24918032786885247
48646,0.24918032786885247
48647,0.24918032786885247
48648,0.24918032786885247
48649,0.24918032786885247
48650,0.24918032786885247
48651,0.24918032786885247
48652,0.24918032786885247
48653,0.24918032786885247
48654,0.24918032786885247
48655,0.24918032786885247
48656,0.24918032786885247
48657,0.24918032786885247
48658,0.24918032786885247
48659,0.24918032786885247
48660,0.24918032786885247
48661,0.24918032786885247
48662,0.24918032786885247
48663,0.24918032786885247
48664,0.24918032786885247
48665,0.24918032786885247
48666,0.24918032786885247
48667,0.24918032786885247
48668,0.24918032786885247
48669,0.24918032786885247
48670,0.24918032786885247
48671,0.24918032786885247
48672,0.24918032786885247
48673,0.24918032786885247
48674,0.24918032786885247
48675,0.24918032786885247
48676,0.24918032786885247
48677,0.24918032786885247
48678,0.24918032786885247
48679,0.24918032786885247
48680,0.24918032786885247
48681,0.24918032786885247
48682,0.24918032786885247
48683,0.24918032786885247
48684,0.24918032786885247
48685,0.24918032786885247
48686,0.24918032786885247
48687,0.24918032786885247
48688,0.24918032786885247
48689,0.24918032786885247
48690,0.24918032786885247
48691,0.24918032786885247
48692,0.24918032786885247
48693,0.24918032786885247
48694,0.24918032786885247
48695,0.24918032786885247
48696,0.24918032786885247
48697,0.24918032786885247
48698,0.24918032786885247
48699,0.24918032786885247
48700,0.24918032786885247
48701,0.24918032786885247
48702,0.24918032786885247
48703,0.24918032786885247
48704,0.24918032786885247
48705,0.24918032786885247
48706,0.24918032786885247
48707,0.24918032786885247
48708,0.24918032786885247
48709,0.24918032786885247
48710,0.24918032786885247
48711,0.24918032786885247
48712,0.24918032786885247
48713,0.24918032786885247
48714,0.24918032786885247
48715,0.24918032786885247
48716,0.24918032786885247
48717,0.24918032786885247
48718,0.24918032786885247
48719,0.24918032786885247
48720,0.24918032786885247
48721,0.24918032786885247
48722,0.24918032786885247
48723,0.24918032786885247
48724,0.24918032786885247
48725,0.24918032786885247
48726,0.24918032786885247
48727,0.24918032786885247
48728,0.24918032786885247
48729,0.24918032786885247
48730,0.24918032786885247
48731,0.24918032786885247
48732,0.24918032786885247
48733,0.24918032786885247
48734,0.24918032786885247
48735,0.24918032786885247
48736,0.24918032786885247
48737,0.24918032786885247
48738,0.24918032786885247
48739,0.24918032786885247
48740,0.24918032786885247
48741,0.24918032786885247
48742,0.24918032786885247
48743,0.24918032786885247
48744,0.24918032786885247
48745,0.24918032786885247
48746,0.24918032786885247
48747,0.24918032786885247
48748,0.24918032786885247
48749,0.24918032786885247
48750,0.24918032786885247
48751,0.24918032786885247
48752,0.24918032786885247
48753,0.24918032786885247
48754,0.24918032786885247
48755,0.24918032786885247
48756,0.24918032786885247
48757,0.24918032786885247
48758,0.24918032786885247
48759,0.24918032786885247
48760,0.24918032786885247
48761,0.24918032786885247
48762,0.24918032786885247
48763,0.24918032786885247
48764,0.24918032786885247
48765,0.24918032786885247
48766,0.24918032786885247
48767,0.24918032786885247
48768,0.24918032786885247
48769,0.24918032786885247
48770,0.24918032786885247
48771,0.24918032786885247
48772,0.24918032786885247
48773,0.24918032786885247
48774,0.24918032786885247
48775,0.24918032786885247
48776,0.24918032786885247
48777,0.24918032786885247
48778,0.24918032786885247
48779,0.24918032786885247
48780,0.24918032786885247
48781,0.24918032786885247
48782,0.24918032786885247
48783,0.24918032786885247
48784,0.24918032786885247
48785,0.24918032786885247
48786,0.24918032786885247
48787,0.24918032786885247
48788,0.24918032786885247
48789,0.24918032786885247
48790,0.24918032786885247
48791,0.24918032786885247
48792,0.24918032786885247
48793,0.24918032786885247
48794,0.24918032786885247
48795,0.24918032786885247
48796,0.24918032786885247
48797,0.24918032786885247
48798,0.24918032786885247
48799,0.24918032786885247
48800,0.24918032786885247
48801,0.24918032786885247
48802,0.24918032786885247
48803,0.24918032786885247
48804,0.24918032786885247
48805,0.24918032786885247
48806,0.24918032786885247
48807,0.24918032786885247
48808,0.24918032786885247
48809,0.24918032786885247
48810,0.24918032786885247
48811,0.24918032786885247
48812,0.24918032786885247
48813,0.24918032786885247
48814,0.24918032786885247
48815,0.24918032786885247
48816,0.24918032786885247
48817,0.24918032786885247
48818,0.24918032786885247
48819,0.24918032786885247
48820,0.24918032786885247
48821,0.24918032786885247
48822,0.24918032786885247
48823,0.24918032786885247
48824,0.24918032786885247
48825,0.24918032786885247
48826,0.24918032786885247
48827,0.24918032786885247
48828,0.24918032786885247
48829,0.24918032786885247
48830,0.24918032786885247
48831,0.24918032786885247
48832,0.24918032786885247
48833,0.24918032786885247
48834,0.24918032786885247
48835,0.24918032786885247
48836,0.24918032786885247
48837,0.24918032786885247
48838,0.24918032786885247
48839,0.24918032786885247
48840,0.24918032786885247
48841,0.24918032786885247
48842,0.24918032786885247
48843,0.24918032786885247
48844,0.24918032786885247
48845,0.24918032786885247
48846,0.24918032786885247
48847,0.24918032786885247
48848,0.24918032786885247
48849,0.24918032786885247
48850,0.24918032786885247
48851,0.24918032786885247
48852,0.24918032786885247
48853,0.24918032786885247
48854,0.24918032786885247
48855,0.24918032786885247
48856,0.24918032786885247
48857,0.24918032786885247
48858,0.24918032786885247
48859,0.24918032786885247
48860,0.24918032786885247
48861,0.24918032786885247
48862,0.24918032786885247
48863,0.24918032786885247
48864,0.24918032786885247
48865,0.24918032786885247
48866,0.24918032786885247
48867,0.24918032786885247
48868,0.24918032786885247
48869,0.24918032786885247
48870,0.24918032786885247
48871,0.24918032786885247
48872,0.24918032786885247
48873,0.24918032786885247
48874,0.24918032786885247
48875,0.24918032786885247
48876,0.24918032786885247
48877,0.24918032786885247
48878,0.24918032786885247
48879,0.24918032786885247
48880,0.24918032786885247
48881,0.24918032786885247
48882,0.24918032786885247
48883,0.24918032786885247
48884,0.24918032786885247
48885,0.24918032786885247
48886,0.24918032786885247
48887,0.24918032786885247
48888,0.24918032786885247
48889,0.24918032786885247
48890,0.24918032786885247
48891,0.24918032786885247
48892,0.24918032786885247
48893,0.24918032786885247
48894,0.24918032786885247
48895,0.24918032786885247
48896,0.24918032786885247
48897,0.24918032786885247
48898,0.24918032786885247
48899,0.24918032786885247
48900,0.24918032786885247
48901,0.24918032786885247
48902,0.24918032786885247
48903,0.24918032786885247
48904,0.24918032786885247
48905,0.24918032786885247
48906,0.24918032786885247
48907,0.24918032786885247
48908,0.24918032786885247
48909,0.24918032786885247
48910,0.24918032786885247
48911,0.24918032786885247
48912,0.24918032786885247
48913,0.24918032786885247
48914,0.24918032786885247
48915,0.24918032786885247
48916,0.24918032786885247
48917,0.24918032786885247
48918,0.24918032786885247
48919,0.24918032786885247
48920,0.24918032786885247
48921,0.24918032786885247
48922,0.24918032786885247
48923,0.24918032786885247
48924,0.24918032786885247
48925,0.24918032786885247
48926,0.24918032786885247
48927,0.24918032786885247
48928,0.24918032786885247
48929,0.24918032786885247
48930,0.24918032786885247
48931,0.24918032786885247
48932,0.24918032786885247
48933,0.24918032786885247
48934,0.24918032786885247
48935,0.24918032786885247
48936,0.24918032786885247
48937,0.24918032786885247
48938,0.24918032786885247
48939,0.24918032786885247
48940,0.24918032786885247
48941,0.24918032786885247
48942,0.24918032786885247
48943,0.24918032786885247
48944,0.24918032786885247
48945,0.24918032786885247
48946,0.24918032786885247
48947,0.24918032786885247
48948,0.24918032786885247
48949,0.24918032786885247
48950,0.24918032786885247
48951,0.24918032786885247
48952,0.24918032786885247
48953,0.24918032786885247
48954,0.24918032786885247
48955,0.24918032786885247
48956,0.24918032786885247
48957,0.24918032786885247
48958,0.24918032786885247
48959,0.24918032786885247
48960,0.24918032786885247
48961,0.24918032786885247
48962,0.24918032786885247
48963,0.24918032786885247
48964,0.24918032786885247
48965,0.24918032786885247
48966,0.24918032786885247
48967,0.24918032786885247
48968,0.24918032786885247
48969,0.24918032786885247
48970,0.24918032786885247
48971,0.24918032786885247
48972,0.24918032786885247
48973,0.24918032786885247
48974,0.24918032786885247
48975,0.24918032786885247
48976,0.24918032786885247
48977,0.24918032786885247
48978,0.25245901639344265
48979,0.25245901639344265
48980,0.25245901639344265
48981,0.25245901639344265
48982,0.25245901639344265
48983,0.25245901639344265
48984,0.25245901639344265
48985,0.25245901639344265
48986,0.25245901639344265
48987,0.25245901639344265
48988,0.25245901639344265
48989,0.25245901639344265
48990,0.25245901639344265
48991,0.25245901639344265
48992,0.25245901639344265
48993,0.25245901639344265
48994,0.25245901639344265
48995,0.25245901639344265
48996,0.25245901639344265
48997,0.25245901639344265
48998,0.25245901639344265
48999,0.25245901639344265
49000,0.25245901639344265
49001,0.25245901639344265
49002,0.25245901639344265
49003,0.25245901639344265
49004,0.25245901639344265
49005,0.25245901639344265
49006,0.25245901639344265
49007,0.25245901639344265
49008,0.25245901639344265
49009,0.25245901639344265
49010,0.25245901639344265
49011,0.25245901639344265
49012,0.25245901639344265
49013,0.25245901639344265
49014,0.25245901639344265
49015,0.25245901639344265
49016,0.25245901639344265
49017,0.25245901639344265
49018,0.25245901639344265
49019,0.25245901639344265
49020,0.25245901639344265
49021,0.25245901639344265
49022,0.25245901639344265
49023,0.25245901639344265
49024,0.25245901639344265
49025,0.25245901639344265
49026,0.25245901639344265
49027,0.25245901639344265
49028,0.25245901639344265
49029,0.25245901639344265
49030,0.25245901639344265
49031,0.25245901639344265
49032,0.25245901639344265
49033,0.25245901639344265
49034,0.25245901639344265
49035,0.25245901639344265
49036,0.25245901639344265
49037,0.25245901639344265
49038,0.25245901639344265
49039,0.25245901639344265
49040,0.25245901639344265
49041,0.25245901639344265
49042,0.25245901639344265
49043,0.25245901639344265
49044,0.25245901639344265
49045,0.25245901639344265
49046,0.25245901639344265
49047,0.25245901639344265
49048,0.25245901639344265
49049,0.25245901639344265
49050,0.25245901639344265
49051,0.25245901639344265
49052,0.25245901639344265
49053,0.25245901639344265
49054,0.25245901639344265
49055,0.25245901639344265
49056,0.25245901639344265
49057,0.25245901639344265
49058,0.25245901639344265
49059,0.25245901639344265
49060,0.25245901639344265
49061,0.25245901639344265
49062,0.25245901639344265
49063,0.25245901639344265
49064,0.25245901639344265
49065,0.25245901639344265
49066,0.25245901639344265
49067,0.25245901639344265
49068,0.25245901639344265
49069,0.25245901639344265
49070,0.25245901639344265
49071,0.25245901639344265
49072,0.25245901639344265
49073,0.25245901639344265
49074,0.25245901639344265
49075,0.25245901639344265
49076,0.25245901639344265
49077,0.25245901639344265
49078,0.25245901639344265
49079,0.25245901639344265
49080,0.25245901639344265
49081,0.25245901639344265
49082,0.25245901639344265
49083,0.25245901639344265
49084,0.25245901639344265
49085,0.25245901639344265
49086,0.25245901639344265
49087,0.25245901639344265
49088,0.25245901639344265
49089,0.25245901639344265
49090,0.25245901639344265
49091,0.25245901639344265
49092,0.25245901639344265
49093,0.25245901639344265
49094,0.25245901639344265
49095,0.25245901639344265
49096,0.25245901639344265
49097,0.25245901639344265
49098,0.25245901639344265
49099,0.25245901639344265
49100,0.25245901639344265
49101,0.25245901639344265
49102,0.25245901639344265
49103,0.25245901639344265
49104,0.25245901639344265
49105,0.25245901639344265
49106,0.25245901639344265
49107,0.25245901639344265
49108,0.25245901639344265
49109,0.25245901639344265
49110,0.25245901639344265
49111,0.25245901639344265
49112,0.25245901639344265
49113,0.25245901639344265
49114,0.25245901639344265
49115,0.25245901639344265
49116,0.25245901639344265
49117,0.25245901639344265
49118,0.25245901639344265
49119,0.25245901639344265
49120,0.25245901639344265
49121,0.25245901639344265
49122,0.25245901639344265
49123,0.25245901639344265
49124,0.25245901639344265
49125,0.25245901639344265
49126,0.25245901639344265
49127,0.25245901639344265
49128,0.25245901639344265
49129,0.25245901639344265
49130,0.25245901639344265
49131,0.25245901639344265
49132,0.25245901639344265
49133,0.25245901639344265
49134,0.25245901639344265
49135,0.25245901639344265
49136,0.25245901639344265
49137,0.25245901639344265
49138,0.25245901639344265
49139,0.25245901639344265
49140,0.25245901639344265
49141,0.25245901639344265
49142,0.25245901639344265
49143,0.25245901639344265
49144,0.25245901639344265
49145,0.25245901639344265
49146,0.25245901639344265
49147,0.25245901639344265
49148,0.25245901639344265
49149,0.25245901639344265
49150,0.25245901639344265
49151,0.25245901639344265
49152,0.25245901639344265
49153,0.25245901639344265
49154,0.25245901639344265
49155,0.25245901639344265
49156,0.25245901639344265
49157,0.25245901639344265
49158,0.25245901639344265
49159,0.25245901639344265
49160,0.25245901639344265
49161,0.25245901639344265
49162,0.25245901639344265
49163,0.25245901639344265
49164,0.25245901639344265
49165,0.25245901639344265
49166,0.25245901639344265
49167,0.25245901639344265
49168,0.25245901639344265
49169,0.25245901639344265
49170,0.25245901639344265
49171,0.25245901639344265
49172,0.25901639344262295
49173,0.25901639344262295
49174,0.25901639344262295
49175,0.25901639344262295
49176,0.25901639344262295
49177,0.25901639344262295
49178,0.25901639344262295
49179,0.25901639344262295
49180,0.25901639344262295
49181,0.25901639344262295
49182,0.25901639344262295
49183,0.25901639344262295
49184,0.25901639344262295
49185,0.25901639344262295
49186,0.25901639344262295
49187,0.25901639344262295
49188,0.25901639344262295
49189,0.25901639344262295
49190,0.25901639344262295
49191,0.25901639344262295
49192,0.25901639344262295
49193,0.25901639344262295
49194,0.25901639344262295
49195,0.25901639344262295
49196,0.25901639344262295
49197,0.25901639344262295
49198,0.25901639344262295
49199,0.25901639344262295
49200,0.25901639344262295
49201,0.25901639344262295
49202,0.25901639344262295
49203,0.25901639344262295
49204,0.25901639344262295
49205,0.25901639344262295
49206,0.25901639344262295
49207,0.25901639344262295
49208,0.25901639344262295
49209,0.25901639344262295
49210,0.25901639344262295
49211,0.25901639344262295
49212,0.25901639344262295
49213,0.25901639344262295
49214,0.25901639344262295
49215,0.25901639344262295
49216,0.25901639344262295
49217,0.25901639344262295
49218,0.25901639344262295
49219,0.25901639344262295
49220,0.25901639344262295
49221,0.25901639344262295
49222,0.25901639344262295
49223,0.25901639344262295
49224,0.25901639344262295
49225,0.25901639344262295
49226,0.25901639344262295
49227,0.25901639344262295
49228,0.25901639344262295
49229,0.25901639344262295
49230,0.25901639344262295
49231,0.25901639344262295
49232,0.25901639344262295
49233,0.25901639344262295
49234,0.25901639344262295
49235,0.25901639344262295
49236,0.25901639344262295
49237,0.25901639344262295
49238,0.25901639344262295
49239,0.25901639344262295
49240,0.25901639344262295
49241,0.25901639344262295
49242,0.25901639344262295
49243,0.25901639344262295
49244,0.25901639344262295
49245,0.25901639344262295
49246,0.25901639344262295
49247,0.25901639344262295
49248,0.25901639344262295
49249,0.25901639344262295
49250,0.25901639344262295
49251,0.25901639344262295
49252,0.25901639344262295
49253,0.25901639344262295
49254,0.25901639344262295
49255,0.25901639344262295
49256,0.25901639344262295
49257,0.25901639344262295
49258,0.25901639344262295
49259,0.25901639344262295
49260,0.25901639344262295
49261,0.25901639344262295
49262,0.25901639344262295
49263,0.25901639344262295
49264,0.25901639344262295
49265,0.25901639344262295
49266,0.25901639344262295
49267,0.25901639344262295
49268,0.25901639344262295
49269,0.25901639344262295
49270,0.25901639344262295
49271,0.25901639344262295
49272,0.25901639344262295
49273,0.25901639344262295
49274,0.25901639344262295
49275,0.25901639344262295
49276,0.25901639344262295
49277,0.25901639344262295
49278,0.25901639344262295
49279,0.25901639344262295
49280,0.25901639344262295
49281,0.25901639344262295
49282,0.25901639344262295
49283,0.25901639344262295
49284,0.25901639344262295
49285,0.25901639344262295
49286,0.25901639344262295
49287,0.25901639344262295
49288,0.25901639344262295
49289,0.25901639344262295
49290,0.25901639344262295
49291,0.25901639344262295
49292,0.25901639344262295
49293,0.25901639344262295
49294,0.25901639344262295
49295,0.25901639344262295
49296,0.25901639344262295
49297,0.25901639344262295
49298,0.25901639344262295
49299,0.25901639344262295
49300,0.25901639344262295
49301,0.25901639344262295
49302,0.25901639344262295
49303,0.25901639344262295
49304,0.25901639344262295
49305,0.25901639344262295
49306,0.25901639344262295
49307,0.25901639344262295
49308,0.25901639344262295
49309,0.25901639344262295
49310,0.25901639344262295
49311,0.25901639344262295
49312,0.25901639344262295
49313,0.25901639344262295
49314,0.25901639344262295
49315,0.25901639344262295
49316,0.25901639344262295
49317,0.25901639344262295
49318,0.25901639344262295
49319,0.25901639344262295
49320,0.25901639344262295
49321,0.25901639344262295
49322,0.25901639344262295
49323,0.25901639344262295
49324,0.25901639344262295
49325,0.25901639344262295
49326,0.25901639344262295
49327,0.25901639344262295
49328,0.25901639344262295
49329,0.25901639344262295
49330,0.25901639344262295
49331,0.25901639344262295
49332,0.25901639344262295
49333,0.25901639344262295
49334,0.25901639344262295
49335,0.25901639344262295
49336,0.25901639344262295
49337,0.25901639344262295
49338,0.25901639344262295
49339,0.25901639344262295
49340,0.25901639344262295
49341,0.25901639344262295
49342,0.25901639344262295
49343,0.25901639344262295
49344,0.25901639344262295
49345,0.25901639344262295
49346,0.25901639344262295
49347,0.25901639344262295
49348,0.25901639344262295
49349,0.25901639344262295
49350,0.25901639344262295
49351,0.25901639344262295
49352,0.25901639344262295
49353,0.25901639344262295
49354,0.25901639344262295
49355,0.25901639344262295
49356,0.25901639344262295
49357,0.25901639344262295
49358,0.25901639344262295
49359,0.25901639344262295
49360,0.25901639344262295
49361,0.25901639344262295
49362,0.25901639344262295
49363,0.25901639344262295
49364,0.25901639344262295
49365,0.25901639344262295
49366,0.25901639344262295
49367,0.25901639344262295
49368,0.25901639344262295
49369,0.25901639344262295
49370,0.25901639344262295
49371,0.25901639344262295
49372,0.25901639344262295
49373,0.25901639344262295
49374,0.25901639344262295
49375,0.25901639344262295
49376,0.25901639344262295
49377,0.25901639344262295
49378,0.26557377049180325
49379,0.26557377049180325
49380,0.26557377049180325
49381,0.26557377049180325
49382,0.26557377049180325
49383,0.26557377049180325
49384,0.26557377049180325
49385,0.26557377049180325
49386,0.26557377049180325
49387,0.26557377049180325
49388,0.26557377049180325
49389,0.26557377049180325
49390,0.26557377049180325
49391,0.26557377049180325
49392,0.26557377049180325
49393,0.26557377049180325
49394,0.26557377049180325
49395,0.26557377049180325
49396,0.26557377049180325
49397,0.26557377049180325
49398,0.26557377049180325
49399,0.26557377049180325
49400,0.26557377049180325
49401,0.26557377049180325
49402,0.26557377049180325
49403,0.26557377049180325
49404,0.26557377049180325
49405,0.26557377049180325
49406,0.26557377049180325
49407,0.26557377049180325
49408,0.26557377049180325
49409,0.26557377049180325
49410,0.26557377049180325
49411,0.26557377049180325
49412,0.26557377049180325
49413,0.26557377049180325
49414,0.26557377049180325
49415,0.26557377049180325
49416,0.26557377049180325
49417,0.26557377049180325
49418,0.26557377049180325
49419,0.26557377049180325
49420,0.26557377049180325
49421,0.26557377049180325
49422,0.26557377049180325
49423,0.26557377049180325
49424,0.26557377049180325
49425,0.26557377049180325
49426,0.26557377049180325
49427,0.26557377049180325
49428,0.26557377049180325
49429,0.26557377049180325
49430,0.26557377049180325
49431,0.26557377049180325
49432,0.26557377049180325
49433,0.26557377049180325
49434,0.26557377049180325
49435,0.26557377049180325
49436,0.26557377049180325
49437,0.26557377049180325
49438,0.26557377049180325
49439,0.26557377049180325
49440,0.26557377049180325
49441,0.26557377049180325
49442,0.26557377049180325
49443,0.26557377049180325
49444,0.26557377049180325
49445,0.26557377049180325
49446,0.26557377049180325
49447,0.26557377049180325
49448,0.26557377049180325
49449,0.26557377049180325
49450,0.26557377049180325
49451,0.26557377049180325
49452,0.26557377049180325
49453,0.26557377049180325
49454,0.26557377049180325
49455,0.26557377049180325
49456,0.26557377049180325
49457,0.26557377049180325
49458,0.26557377049180325
49459,0.26557377049180325
49460,0.26557377049180325
49461,0.26557377049180325
49462,0.26557377049180325
49463,0.26557377049180325
49464,0.26557377049180325
49465,0.26557377049180325
49466,0.26557377049180325
49467,0.26557377049180325
49468,0.26557377049180325
49469,0.26557377049180325
49470,0.26557377049180325
49471,0.26557377049180325
49472,0.26557377049180325
49473,0.26557377049180325
49474,0.26557377049180325
49475,0.26557377049180325
49476,0.26557377049180325
49477,0.26557377049180325
49478,0.26557377049180325
49479,0.26557377049180325
49480,0.26557377049180325
49481,0.26557377049180325
49482,0.26557377049180325
49483,0.26557377049180325
49484,0.26557377049180325
49485,0.26557377049180325
49486,0.26557377049180325
49487,0.26557377049180325
49488,0.26557377049180325
49489,0.26557377049180325
49490,0.26557377049180325
49491,0.26557377049180325
49492,0.26557377049180325
49493,0.26557377049180325
49494,0.26557377049180325
49495,0.26557377049180325
49496,0.26557377049180325
49497,0.26557377049180325
49498,0.26557377049180325
49499,0.26557377049180325
49500,0.26557377049180325
49501,0.26557377049180325
49502,0.26557377049180325
49503,0.26557377049180325
49504,0.26557377049180325
49505,0.26557377049180325
49506,0.26557377049180325
49507,0.26557377049180325
49508,0.26557377049180325
49509,0.26557377049180325
49510,0.26557377049180325
49511,0.26557377049180325
49512,0.26557377049180325
49513,0.26557377049180325
49514,0.26557377049180325
49515,0.26557377049180325
49516,0.26557377049180325
49517,0.26557377049180325
49518,0.26557377049180325
49519,0.26557377049180325
49520,0.26557377049180325
49521,0.26557377049180325
49522,0.26557377049180325
49523,0.26557377049180325
49524,0.26557377049180325
49525,0.26557377049180325
49526,0.26557377049180325
49527,0.26557377049180325
49528,0.26557377049180325
49529,0.26557377049180325
49530,0.26557377049180325
49531,0.26557377049180325
49532,0.26557377049180325
49533,0.26557377049180325
49534,0.26557377049180325
49535,0.26557377049180325
49536,0.26557377049180325
49537,0.26557377049180325
49538,0.26557377049180325
49539,0.26557377049180325
49540,0.26557377049180325
49541,0.26557377049180325
49542,0.26557377049180325
49543,0.26557377049180325
49544,0.26557377049180325
49545,0.26557377049180325
49546,0.26557377049180325
49547,0.26557377049180325
49548,0.26557377049180325
49549,0.26557377049180325
49550,0.26557377049180325
49551,0.26557377049180325
49552,0.26557377049180325
49553,0.26557377049180325
49554,0.26557377049180325
49555,0.26557377049180325
49556,0.26557377049180325
49557,0.26557377049180325
49558,0.26557377049180325
49559,0.26557377049180325
49560,0.26557377049180325
49561,0.26557377049180325
49562,0.26557377049180325
49563,0.26557377049180325
49564,0.26557377049180325
49565,0.26557377049180325
49566,0.26557377049180325
49567,0.26557377049180325
49568,0.26557377049180325
49569,0.26557377049180325
49570,0.26557377049180325
49571,0.26557377049180325
49572,0.26557377049180325
49573,0.26557377049180325
49574,0.26557377049180325
49575,0.26557377049180325
49576,0.26557377049180325
49577,0.26557377049180325
49578,0.26557377049180325
49579,0.26557377049180325
49580,0.26557377049180325
49581,0.26557377049180325
49582,0.26557377049180325
49583,0.26557377049180325
49584,0.26557377049180325
49585,0.26557377049180325
49586,0.26557377049180325
49587,0.26557377049180325
49588,0.26557377049180325
49589,0.26557377049180325
49590,0.26557377049180325
49591,0.26557377049180325
