replica,x,y
1,10503.843,15701.087
1,3253.8074,2749.713
1,9662.932,14389.352
1,16537.223,13625.979
1,12758.658,5418.917
1,15951.38,7052.151
1,11468.568,14371.184
1,12645.845,15115.401
1,8859.356,15791.533
1,7475.1514,13761.189
1,10463.766,17038.088
1,6422.4766,15181.341
1,4994.4517,4886.3906
1,11024.35,14280.029
1,14806.478,13802.137
1,7487.014,15550.204
1,6243.3203,15100.208
1,8932.283,8284.274
1,13144.351,3670.851
1,15285.853,14428.723
1,565.96155,4094.8672
1,1556.7762,4039.5862
1,7884.375,2834.9832
1,6913.7144,15965.409
1,14344.971,15003.866
1,11616.257,10348.572
1,9765.557,15061.631
1,2786.0728,4242.7954
1,10451.333,16051.054
1,11266.939,2596.638
1,4519.9556,15113.001
1,1734.3414,6902.4873
1,13478.308,6412.1094
1,12458.842,11247.546
1,9440.686,4395.638
1,12626.941,9939.067
1,9166.354,12844.657
1,16900.941,4359.8716
1,6615.4683,4223.2334
1,5661.097,6531.0513
1,11506.562,5667.416
1,16351.844,6198.6875
1,11583.722,14993.399
1,6367.9834,15490.219
1,11665.773,13644.589
1,7086.637,12723.654
1,4683.364,4076.6746
1,7244.761,17799.826
1,15614.691,3610.0312
1,11108.399,5585.9
1,13139.015,15592.222
1,1666.9536,4241.0254
1,15165.253,16942.766
1,8479.515,6507.0957
1,9079.959,15582.598
1,6999.8633,5910.3525
1,8802.619,15548.203
1,7929.0576,16220.851
1,13203.517,15805.528
1,10373.631,4864.468
1,10249.05,17351.592
1,18271.418,5474.1846
1,14286.331,2474.0698
1,7304.5405,14302.047
1,9324.213,11596.887
1,12939.426,12401.564
1,5809.2896,6821.721
1,9355.493,16238.27
1,7388.7324,9694.815
1,12731.108,14696.233
1,4993.427,13106.526
1,10229.08,14195.033
1,12166.879,3778.4114
1,6361.4375,13382.559
1,12486.978,15820.304
1,10469.6,6345.0615
1,3906.392,4307.5625
1,12391.028,15675.623
1,9781.206,13541.3955
1,3872.0046,6610.402
1,14244.407,14019.239
1,9522.343,15628.219
1,3902.5623,16855.256
1,14573.413,4207.9517
1,7807.36,15900.928
1,15415.787,17139.463
1,16301.751,4686.647
1,7096.3994,16104.78
1,11310.249,7486.2935
1,11800.696,3319.241
1,6304.6523,3224.8093
1,11220.767,12380.138
1,9676.733,12789.174
1,9367.47,11805.447
1,6632.602,6046.896
1,6384.7,13830.426
1,12111.748,16167.248
1,13705.97,7285.5234
1,971.8678,2491.4724
1,7613.6084,17172.793
1,4738.248,14163.24
1,11728.959,11649.396
1,6463.799,3837.4824
1,14055.376,3423.3127
1,9181.705,17368.557
1,8798.087,13923.075
1,7695.1274,15249.115
1,7256.98,11687.936
1,11154.29,15163.515
1,6325.294,14449.272
1,3560.5527,7763.169
1,7979.308,15568.981
1,8557.0,13795.361
1,7217.69,4174.3564
1,12061.415,16940.902
1,7966.653,2708.918
1,12055.798,15427.868
1,10954.291,3160.4417
1,7587.995,12572.776
1,9411.919,13376.163
1,8109.38,2334.96
1,8657.815,7645.4766
1,14351.766,1833.6896
1,5740.2407,12750.312
1,8235.7295,17214.006
1,9793.571,3871.7114
1,5209.925,5498.5156
1,8307.414,1850.4286
1,12004.125,16190.43
1,8089.931,16337.915
1,10487.538,6213.0527
1,14757.482,20000.0
1,11542.079,16590.03
1,9799.573,13914.293
1,5657.31,6575.28
1,4559.8833,4303.341
1,16867.666,3609.1182
1,5126.971,13762.729
1,10165.377,5769.4893
1,7037.8984,17008.785
1,17838.05,2542.027
1,11075.944,13182.594
1,10529.242,15556.8125
1,11668.642,3794.6963
1,2675.9163,5648.6904
1,9701.902,9677.302
1,17237.12,1357.3477
1,7515.454,10070.932
1,12969.836,15899.372
1,13055.301,20000.0
1,14665.007,6309.3125
1,12918.0625,3615.1897
1,4740.396,13055.187
1,7043.2173,6845.4116
1,8038.594,8858.209
1,8590.188,15048.357
1,7142.8076,17320.467
1,16186.107,8258.05
1,14829.574,4733.2305
1,10266.514,5967.3423
1,8167.6846,6889.538
1,12092.875,3246.7783
1,2899.7183,14463.808
1,11163.523,16085.905
1,8048.321,14742.226
1,9163.647,13434.407
1,11684.529,14651.611
1,18266.02,8222.096
1,11052.694,13617.845
1,9842.122,13374.3125
1,9420.0,13627.698
1,10049.224,6021.3325
1,7625.168,7648.2285
1,12947.45,4535.882
1,9165.642,13565.16
1,10527.92,15065.709
2,10000.0,10000.0
2,6447.63,5014.594
2,14906.545,6794.688
2,8981.192,3971.526
2,7978.782,9360.183
2,12570.499,5386.0044
2,11022.003,3722.4956
2,15827.427,5720.353
2,5196.9683,17881.1
2,7624.7695,7020.245
2,9500.019,13822.672
2,10150.161,13033.387
2,7224.3477,6773.3916
2,11076.115,16356.502
2,10319.155,14048.751
2,17369.994,3916.504
2,8760.797,6282.6714
2,10933.15,15968.906
2,16011.726,2274.8518
2,4537.705,3952.1047
2,17338.582,6593.6987
2,9907.894,14183.897
2,8938.737,13596.197
2,2481.6584,4840.5894
2,5805.642,2350.5579
2,11955.072,4470.7856
2,14677.9795,7450.9893
2,13769.752,12839.305
2,9850.603,16142.164
2,3553.193,14526.342
2,18035.863,9017.73
2,5105.2153,3451.7632
2,11244.559,12958.12
2,10382.045,15679.898
2,8932.0625,5823.8887
2,11314.662,13291.599
2,12468.838,8155.8525
2,3196.3064,9327.92
2,6957.5513,2880.8691
2,9299.925,17273.324
2,15589.724,2145.834
2,9747.715,12224.248
2,10340.12,8837.499
2,14876.655,11953.547
2,7012.1597,17077.762
2,9552.436,15367.07
2,11355.3955,13686.777
2,13806.884,6622.517
2,7617.4214,4830.486
2,4626.815,1494.6863
2,17533.266,7260.168
2,8554.679,15691.371
2,13818.606,12761.459
2,9423.84,14085.789
2,13197.751,4782.6875
2,5679.7373,13259.958
2,17005.494,3104.2734
2,3193.7046,4192.8374
2,11579.424,5512.2866
2,2908.5273,6590.3154
2,9890.833,14913.914
2,13167.029,3624.2424
2,15028.461,11731.331
2,6357.5566,13569.773
2,4522.247,5679.3413
2,15605.029,12318.741
2,3445.6406,4834.723
2,13715.49,15394.803
2,11739.639,11524.763
2,7979.091,2006.6255
2,14251.387,782.93506
2,20000.0,4851.515
2,12846.754,6818.781
2,11552.477,14966.148
2,11845.168,3684.0068
2,11760.673,5703.5903
2,15903.612,16505.363
2,18118.154,1843.2842
2,13683.861,4842.6763
2,9987.478,12306.958
2,13017.35,13500.146
2,15827.618,3032.5974
2,12832.087,1350.0575
2,7338.7837,7180.507
2,10777.563,3474.4548
2,10205.014,7195.34
2,4482.0225,3463.3918
2,16138.214,5558.0293
2,7817.93,13206.838
2,10352.764,14673.943
2,7101.911,16498.957
2,14250.301,15590.158
2,9745.767,13113.252
2,13806.846,16474.016
2,10136.577,13961.126
2,13801.314,2221.5024
2,12266.293,2786.8345
2,9269.342,13126.521
2,12986.248,16207.285
2,12858.916,12522.342
2,6970.487,13595.621
2,13849.103,13756.17
2,17322.92,7043.977
2,9410.983,5199.8125
2,18553.898,6096.8564
2,13782.819,6046.7446
2,16977.768,2657.169
2,15195.991,13364.172
2,13332.153,13179.634
2,7970.5625,4452.453
2,6215.5874,1876.5765
2,16466.186,9450.203
2,16632.8,6668.0522
2,13117.252,2480.233
2,8530.541,8821.791
2,10164.369,13290.819
2,11401.289,12462.747
2,8849.034,4771.624
2,8425.822,5063.265
2,7955.94,14607.105
2,15299.333,8274.787
2,5701.4526,10997.293
2,14653.007,14112.415
2,8001.267,9675.294
2,13951.96,14770.52
2,16978.691,4504.609
2,5294.024,9401.69
2,9204.32,6187.421
2,11503.126,13961.157
2,9944.938,11231.205
2,10912.908,14035.053
2,8278.019,17245.121
2,13535.971,5799.531
2,11195.426,11388.516
2,15939.806,5217.4727
2,5618.6763,12381.676
2,16270.802,6288.528
2,13895.24,17826.482
2,12922.711,7908.8604
2,12684.701,14045.452
2,2111.5942,5482.784
2,14758.144,4317.5635
2,15942.343,4926.26
2,14406.517,18560.43
2,1165.0721,4102.1255
2,7200.442,11401.474
2,9881.707,3843.784
2,7819.686,15214.302
2,16853.775,1956.791
2,9159.922,4116.882
2,15627.76,7529.7544
2,4524.765,16707.695
2,9767.157,1169.3914
2,8725.016,14948.49
2,13652.888,15051.433
2,8543.739,5153.723
2,6973.6733,5241.6147
2,12714.302,6284.6875
2,7785.6616,14497.563
2,7781.0103,14257.915
2,15603.629,5606.261
2,10660.783,17061.777
2,10456.636,13158.461
2,13190.441,14812.947
2,11203.076,5500.14
2,12139.663,16781.385
2,7723.686,5304.9116
2,15720.812,7426.6206
2,16217.484,8241.957
2,12688.886,14409.868
2,12528.512,16378.923
2,1790.3309,6265.631
2,17127.232,4322.406
2,11042.2295,16095.073
2,17472.541,4373.4224
2,3933.9702,7496.1943
2,12136.607,2470.0613
2,12005.265,16429.842
2,3368.2317,7159.4604
2,11914.952,6382.4766
2,9393.173,15060.975
2,3483.052,2514.651
2,12065.602,16654.074
2,10674.62,13438.763
2,8758.313,10811.635
2,6926.3315,13930.648
2,7935.015,12166.433
2,9411.924,12700.601
2,8634.27,12175.387
2,6749.5283,3043.3174
2,11089.68,15653.083
2,7047.3677,6403.0713
2,3259.3796,4085.6638
2,7922.6016,4204.6685
2,5734.2534,6175.8423
2,11582.148,15652.974
2,18612.31,4525.575
2,8252.764,5193.2607
2,13793.995,13307.494
2,6926.7847,15885.819
2,10855.295,15124.154
2,6554.5757,14838.231
2,6680.4023,12691.509
2,9559.891,7232.3633
2,14412.965,16371.777
3,10000.0,10000.0
3,16656.74,3748.3792
3,11622.351,15286.617
3,13759.97,17468.754
3,7178.7524,4518.0537
3,9219.456,16215.9375
3,7237.225,9116.084
3,11008.426,11615.547
3,11120.834,10373.407
3,14499.708,15596.613
3,11012.087,14592.601
3,12495.637,2466.6196
3,11404.953,17226.184
3,10756.108,1931.912
3,17284.568,2928.9487
3,9611.294,14020.352
3,4505.4663,15417.87
3,4233.895,4476.65
3,7368.251,8012.961
3,10461.5625,5937.3794
3,10228.567,17849.318
3,8067.059,17442.725
3,11459.31,14498.088
3,5448.0933,17545.373
3,11323.955,14438.316
3,6405.4395,4401.7505
3,9662.762,6649.0054
3,10638.954,2387.9214
3,8200.038,2967.9502
3,16946.006,3332.735
3,6928.1997,17198.068
3,7545.243,13676.775
3,8650.078,12568.952
3,8634.88,5946.9893
3,8871.602,1924.855
3,3350.083,5520.905
3,10092.475,13282.613
3,11070.218,17144.832
3,6447.091,11966.193
3,8080.936,88.41307
3,8394.0205,5016.9673
3,11049.842,12978.23
3,17760.746,16398.496
3,3730.693,4134.8076
3,10479.83,14225.625
3,10845.932,15462.744
3,10734.2705,12702.038
3,8364.159,5900.789
3,5318.7476,14650.25
3,10379.313,15398.34
3,14124.705,6253.1606
3,17980.523,7679.2876
3,6516.9805,1826.9945
3,11402.061,3741.7683
3,9878.649,5233.359
3,2787.999,3153.1887
3,9220.531,15329.806
3,3644.9033,2657.367
3,13461.277,6795.8804
3,9587.734,11389.688
3,13805.829,15357.229
3,9265.168,609.3219
3,13112.212,8531.355
3,6984.554,15240.844
3,834.67053,3194.061
3,6983.028,13897.497
3,11411.147,15121.614
3,8915.782,13268.4375
3,3267.2646,17409.033
3,10196.871,3382.194
3,12441.374,16754.762
3,5500.925,6196.723
3,14795.99,3960.6296
3,329.1334,9012.404
3,16930.701,4500.487
3,3717.767,4494.9795
3,1022.5897,4478.9014
3,13627.415,13663.336
3,10588.857,12392.861
3,11217.71,6556.4985
3,13829.773,3690.115
3,5707.56,5155.1714
3,10246.788,6174.171
3,15442.504,3070.0
3,7976.9253,13618.963
3,13760.967,6096.8086
3,5813.3267,13399.11
3,12894.986,13584.547
3,12154.585,17286.447
3,6117.888,7145.891
3,8725.495,9476.979
3,11347.295,15769.241
3,11909.78,4216.42
3,4668.3994,1144.4049
3,7959.2876,17250.195
3,8376.544,17524.102
3,6362.6895,11730.729
3,17790.01,3672.6077
3,6832.3755,5203.2427
3,2236.8823,3573.2861
3,5337.954,1967.0707
3,5618.9854,4071.043
3,9803.9795,18182.703
3,6204.059,3021.2732
3,11085.06,10938.435
3,10148.564,16942.621
3,11988.114,14372.501
3,10891.448,4863.2524
3,9724.061,14060.199
3,9245.96,14436.825
3,7486.272,3556.6377
3,9351.102,13922.561
3,14313.427,4455.991
3,867.73846,4542.5757
3,10785.404,10836.713
3,13232.88,5628.544
3,6963.712,5922.4097
3,10920.018,17977.139
3,6927.7275,15820.621
3,5052.125,5722.5625
3,15573.952,16212.9375
3,5967.4937,14557.776
3,7184.2134,11599.226
3,11396.879,16583.707
3,11257.549,3623.7764
3,7103.5806,12278.877
3,8408.825,830.0607
3,5684.766,12911.984
3,6481.901,15826.1455
3,7361.0034,14194.496
3,9770.891,3668.901
3,6207.965,5817.4287
3,10596.48,15658.422
3,17835.72,2816.4229
3,12194.85,15759.589
3,9496.694,4571.0527
3,12364.507,16229.561
3,8358.89,16928.82
3,14935.553,16056.753
3,9402.417,18450.693
3,10950.549,4263.156
3,6287.16,18545.887
3,11959.94,3909.1184
3,15361.831,6044.173
3,9148.465,4818.9087
3,7270.2124,16336.245
3,12698.954,16257.058
3,3361.642,7903.3467
3,9036.705,14329.121
3,0.0,4730.1846
3,11650.946,17021.986
3,6091.0933,3815.4463
3,12740.639,14196.959
3,11147.975,12400.873
3,12410.577,17245.652
3,5556.922,7352.588
3,12872.794,6709.9575
3,10113.185,16392.395
3,8899.192,15242.727
3,7289.197,19241.691
3,5207.458,12202.523
3,13637.408,6627.6724
3,4245.5693,15149.253
3,14487.987,13757.704
3,10915.624,5573.331
3,10510.905,3473.0623
3,4606.747,10919.487
3,4233.421,7379.0747
3,11525.931,6334.2314
3,7303.3657,6129.045
3,16059.817,14463.781
3,4557.7065,4311.664
3,10189.647,12467.905
3,9196.757,18158.574
3,11360.827,18610.777
3,13023.723,16144.67
3,7481.468,3122.7305
3,8090.783,6623.0625
3,15891.6875,2309.7505
3,8683.107,15773.079
3,3053.8574,12911.025
3,5685.006,3482.5305
3,9735.644,2391.5078
3,11835.519,11411.81
3,11405.34,1642.5222
3,12057.609,12949.249
3,7533.1987,17804.967
3,11612.62,3105.2896
3,9953.68,16780.686
3,9623.042,5351.5444
3,8643.646,13952.918
3,8851.657,4369.3936
3,10333.717,3528.1743
3,13962.771,3024.751
3,3517.9827,6343.6396
4,10000.0,10000.0
4,1370.6046,8533.341
4,10342.709,16736.494
4,10332.0205,14436.081
4,3144.2808,8591.599
4,5949.993,8005.2866
4,11539.508,4913.7227
4,5582.3496,7388.1807
4,11207.659,16238.096
4,14974.423,3605.5908
4,11859.59,16288.372
4,12449.705,13704.323
4,11590.762,15422.021
4,7674.488,6004.0396
4,10421.675,14710.681
4,10951.918,14565.465
4,8416.776,15720.943
4,9891.492,15583.669
4,10448.898,2775.4368
4,7563.4326,13781.029
4,12197.116,16156.796
4,10572.302,13991.683
4,5781.6973,4291.402
4,10069.528,13337.805
4,10813.57,10743.137
4,7514.749,4639.846
4,14775.615,15571.305
4,7930.688,14335.773
4,13934.278,7468.128
4,11666.908,13871.084
4,7538.3394,14791.362
4,5169.092,12835.252
4,10190.523,4847.2646
4,15438.766,1544.3209
4,16655.62,13316.966
4,5006.7124,6674.8154
4,9608.24,17549.229
4,8216.724,2176.115
4,8633.529,14193.587
4,10210.771,3737.6536
4,10821.686,17316.645
4,6041.0293,15916.875
4,9825.6875,4091.8413
4,10833.336,13860.411
4,8774.681,11954.063
4,9998.932,14384.586
4,12849.694,14803.363
4,6831.339,15785.845
4,15731.458,6890.144
4,5776.959,13992.847
4,2839.6262,6619.3823
4,13799.829,14025.732
4,14475.661,5536.784
4,5340.1206,13275.115
4,10868.066,17291.059
4,10215.427,3429.9023
4,13544.828,4043.3262
4,10327.108,11928.27
4,13125.264,15294.057
4,9429.275,14001.304
4,9212.793,8262.9795
4,14125.471,6565.5483
4,12091.883,15874.636
4,9507.547,6047.572
4,4534.534,5452.8853
4,13114.8125,7558.7266
4,6902.385,11034.289
4,12110.345,13758.721
4,9617.625,8774.522
4,11455.601,17015.17
4,5552.8745,488.33038
4,10974.564,13066.475
4,12846.41,13874.812
4,14921.769,9699.981
4,10176.262,8580.621
4,14158.889,6929.117
4,11649.394,14616.251
4,10705.755,17560.773
4,9425.017,19859.455
4,4350.3955,8926.29
4,9636.382,15455.239
4,11866.759,13904.073
4,12316.343,6037.261
4,7985.3403,8962.597
4,10531.159,18038.055
4,7689.441,16420.11
4,9576.248,14774.453
4,9546.46,6281.688
4,6136.2925,15530.136
4,9723.487,14874.859
4,11350.678,18999.629
4,11149.25,14922.539
4,13036.676,17070.76
4,9188.612,17540.824
4,1262.5496,5556.2627
4,6032.6343,2815.8174
4,16279.037,4281.436
4,11201.854,16042.802
4,14830.555,5612.743
4,12128.566,19137.328
4,13557.81,132.80676
4,10420.246,1234.3264
4,6094.877,8092.4126
4,16262.157,4071.0842
4,12937.1875,5494.4136
4,5256.039,12753.693
4,13217.031,3871.2979
4,7516.47,14126.646
4,10933.243,13524.336
4,9455.2,1741.0204
4,10948.984,14230.435
4,8263.803,14276.28
4,9490.379,6665.825
4,14119.531,3854.9048
4,7232.623,17342.89
4,7326.8276,18836.855
4,12305.853,18568.85
4,14630.783,5301.7183
4,11467.675,16679.836
4,17614.73,6894.1514
4,7127.729,4656.771
4,9216.6045,2082.0398
4,11563.374,13754.267
4,16163.382,3454.2302
4,15013.223,4365.289
4,11017.8,14659.268
4,3181.1165,3606.2937
4,6821.474,12364.678
4,8209.208,12649.539
4,13309.8125,5926.708
4,18173.516,4344.3516
4,12948.415,17923.006
4,16038.813,1687.4316
4,11343.465,1580.6671
4,6589.695,12963.944
4,14495.212,16703.148
4,17992.406,7657.2
4,6041.012,4001.0764
4,13692.068,811.8961
4,6646.3237,2475.1628
4,10787.016,3844.7246
4,3514.351,2406.8914
4,5036.841,4571.3467
4,1803.6512,8045.5684
4,5513.916,5593.1323
4,13373.764,16633.656
4,13815.48,12828.355
4,15964.931,2107.8633
4,16813.953,5793.075
4,13893.993,6589.951
4,8751.208,15485.412
4,11598.416,12530.976
4,11462.227,11263.632
4,5843.6274,4216.613
4,7456.2393,7323.9385
4,12832.759,8586.209
4,5500.475,15096.884
4,9115.612,16619.092
4,17555.398,5354.9077
4,7071.5776,5423.7256
4,14706.225,5828.827
4,15325.277,5023.6484
4,7157.4,14930.514
4,3987.8667,8408.475
4,14186.739,5078.2065
4,15558.349,15697.654
4,15460.223,279.41626
4,10336.82,14279.259
4,7542.3633,5804.7373
4,10440.6455,3403.697
4,11580.747,4188.2124
4,9046.242,7094.944
4,13180.809,14732.94
4,5295.5967,5314.1465
4,8058.1416,6300.8296
4,10908.013,13994.97
4,13037.526,17898.729
4,15923.742,3746.1296
4,13043.64,13509.659
4,6280.3086,18362.32
4,11261.08,16362.004
4,6871.057,3737.3206
4,7335.573,20000.0
4,9036.216,12484.788
4,16659.123,2191.4915
4,8238.3545,13638.998
4,6858.9326,13414.64
4,9574.758,14513.594
4,338.24084,15074.89
4,8531.856,16074.818
4,13213.649,8310.985
4,7518.5923,15159.0625
4,11919.828,16919.521
4,7515.2812,6248.6416
4,13269.215,17116.363
4,11381.493,13540.262
4,13649.288,15469.388
4,8731.942,15225.39
4,10230.917,14782.276
4,10522.313,14314.01
4,10930.386,12051.283
4,16235.527,9254.592
4,13308.397,18239.773
4,14022.571,13671.731
4,4651.4067,5396.8086
4,15889.682,6275.8994
4,10777.658,12646.595
4,5886.2524,4602.2227
4,7939.7793,12884.192
4,8867.971,13954.577
4,14233.986,14359.55
4,10819.543,17529.309
4,6046.07,17764.365
4,10446.574,17500.059
4,13392.181,17647.42
4,6662.431,12537.525
4,10613.402,12477.629
4,9725.005,16781.88
4,5122.632,6008.1704
4,14561.747,5105.015
4,14690.476,4601.482
4,19533.36,977.30115
4,13228.884,9457.913
4,7053.681,19704.945
4,14020.93,9100.494
4,10479.233,7175.6904
4,5540.1743,15911.39
4,6375.614,15980.001
4,14458.838,16224.695
4,10455.877,2708.669
5,10000.0,10000.0
5,12172.626,14405.638
5,9532.237,0.0
5,10702.912,13489.073
5,11786.987,14521.419
5,4983.0005,18506.031
5,9233.796,14853.059
5,5583.8706,473.52774
5,10080.116,14773.795
5,2154.5884,3211.3228
5,11853.438,2299.388
5,4949.1953,12107.919
5,10329.815,13112.695
5,9119.662,11461.832
5,5429.1973,18878.479
5,12441.733,372.36584
5,11891.988,1899.5337
5,15374.514,5089.4966
5,10876.748,16058.067
5,5983.2236,1053.2013
5,8229.64,16724.766
5,6929.2334,15147.226
5,10311.568,6137.3423
5,9884.028,12376.397
5,10741.25,15685.466
5,14429.588,11485.712
5,14296.59,8846.476
5,6706.566,6168.372
5,10565.443,15676.226
5,12884.37,7967.695
5,9844.977,11931.328
5,13016.688,2662.2932
5,11490.797,4951.7515
5,14049.565,5527.923
5,10807.589,14201.942
5,10591.673,4108.2017
5,13115.956,4460.05
5,10394.983,14763.141
5,11606.089,5435.045
5,10572.977,4154.48
5,12409.713,13196.051
5,12756.225,6255.6367
5,1307.8733,7773.8013
5,6216.4375,3463.4507
5,7828.7285,5124.11
5,10086.885,1649.3445
5,11045.726,14567.485
5,11006.55,18145.422
5,2484.6345,6581.857
5,13598.566,5609.6143
5,5235.3896,11053.741
5,11760.3,14024.58
5,11960.316,13292.234
5,13229.449,11340.52
5,8620.979,4331.9106
5,5757.98,4907.656
5,7521.7354,1829.8252
5,12360.589,1756.1632
5,10998.999,3482.297
5,944.8064,4948.912
5,9317.379,6057.7197
5,6814.325,14944.462
5,9405.719,11397.281
5,14006.74,456.28964
5,9717.797,10656.723
5,9235.129,6091.5103
5,6497.9346,14817.583
5,9791.448,13597.858
5,9020.164,16578.889
5,6817.3076,5000.6216
5,9063.958,3980.2007
5,6127.1113,10546.14
5,14556.99,3137.4175
5,11759.469,8865.387
5,9976.807,5133.95
5,14451.99,14316.798
5,13867.141,15696.236
5,2240.611,3756.6802
5,5856.1284,5117.193
5,12038.54,15716.609
5,11769.951,8238.549
5,10252.41,17166.852
5,10897.104,1573.0543
5,10034.586,4435.408
5,14952.851,3129.1104
5,9209.576,13957.121
5,718.0599,6668.7056
5,6629.531,2408.6597
5,8001.43,5795.5044
5,15202.667,8830.878
5,9329.667,14718.162
5,3586.5645,12338.922
5,8446.894,15498.703
5,3854.6616,2080.6775
5,10487.652,16252.76
5,3313.2446,2632.7087
5,4954.5366,7858.136
5,12001.483,13337.175
5,7430.8105,365.3694
5,15554.826,14345.877
5,16624.746,5352.7334
5,9997.714,16410.934
5,5841.8994,3458.5095
5,11577.825,4683.018
5,9481.426,17405.912
5,8290.021,13577.029
5,3511.888,2975.2234
5,17970.79,5021.204
5,5628.0405,15160.624
5,8024.987,16247.541
5,857.04224,4191.888
